user_id,event_dt,event_name,details
4606CDCFE69ACD86,2020-12-20 22:02:12,purchase,4.99
6C924F92577BD9F0,2020-12-20 21:27:55,purchase,9.99
155E2B02771AC6F4,2020-12-20 13:40:06,purchase,4.99
9BBC25973E2B9763,2020-12-20 11:25:36,purchase,499.99
408DE48AF05E922B,2020-12-20 04:47:09,purchase,9.99
56427C3C0E2A560F,2020-12-20 07:27:13,purchase,4.99
39CD6CC5E72B4515,2020-12-20 18:51:46,purchase,99.99
74442134C7652527,2020-12-20 19:35:04,purchase,4.99
139F779A963B6BDD,2020-12-20 01:08:21,purchase,99.99
D1905D02DE590007,2020-12-20 19:09:58,purchase,4.99
187D1A362E943D29,2020-12-20 00:59:48,purchase,4.99
0B3E25B5CDBCA415,2020-12-20 10:55:30,purchase,4.99
B5B20D0DDFF77421,2020-12-20 21:14:31,purchase,4.99
E1B739FC79EBD266,2020-12-20 14:00:35,purchase,4.99
AD8C97C36AEE37B0,2020-12-20 20:31:20,purchase,4.99
7066CE9E5D499888,2020-12-20 02:41:13,purchase,4.99
76FE0EF8FEC80A08,2020-12-20 14:16:25,purchase,99.99
08B5DEAEDE1F2B76,2020-12-20 17:19:16,purchase,4.99
21113A3C53539AA9,2020-12-20 08:44:24,purchase,4.99
604CA5C70E148781,2020-12-20 21:28:35,purchase,4.99
317827C958B60A0B,2020-12-20 21:10:54,purchase,4.99
5F9A1DB03F903010,2020-12-20 10:28:30,purchase,4.99
ADD2AD36225D1EB1,2020-12-20 06:51:31,purchase,4.99
933CA590BDCF4D3D,2020-12-20 04:16:10,purchase,4.99
FBD90A2B41D99EEB,2020-12-20 21:42:22,purchase,4.99
CCA674B8775A01AC,2020-12-20 06:09:07,purchase,9.99
A142FD78B5DBD91E,2020-12-20 02:56:21,purchase,4.99
3A7164E8CFF1ABF9,2020-12-20 17:01:28,purchase,99.99
1BE3A023DC64743D,2020-12-20 00:11:11,purchase,4.99
D44CEFA6DD866773,2020-12-20 17:26:21,purchase,4.99
A7159166173BECAA,2020-12-20 16:35:09,purchase,4.99
18AC49A9814F97A4,2020-12-20 04:45:48,purchase,4.99
2BA2866CE3A8D6A5,2020-12-20 06:00:22,purchase,99.99
84DC74ED5E60BA6A,2020-12-20 18:18:47,purchase,4.99
1ADE68F3993AAEDD,2020-12-20 19:10:01,purchase,4.99
4CE1730C86D37368,2020-12-20 14:44:35,purchase,4.99
0DFA954BB24E0D67,2020-12-20 01:07:11,purchase,4.99
8A19BBCB518FE179,2020-12-20 22:26:52,purchase,9.99
ACCF8C6C85C77250,2020-12-20 07:21:26,purchase,4.99
A51D1B20793A3F94,2020-12-20 23:02:07,purchase,4.99
2B11361D0BDB293A,2020-12-20 18:19:56,purchase,499.99
7A8AC2CE97973826,2020-12-20 06:54:31,purchase,9.99
5163F3BFF7E76190,2020-12-20 16:16:33,purchase,4.99
51A102F9235AEBAB,2020-12-20 16:17:08,purchase,4.99
BCBB13D05B336EEB,2020-12-20 22:31:06,purchase,4.99
8A413ED6D958E522,2020-12-20 13:21:48,purchase,4.99
E9C579853D43EABF,2020-12-20 03:48:00,purchase,99.99
C7C55D1FACA1CAE1,2020-12-20 19:27:59,purchase,4.99
1DCA0F84ADFD8782,2020-12-20 16:31:30,purchase,4.99
8CD8F84FEF9286C8,2020-12-20 11:29:36,purchase,4.99
6CBA8AF074AC4407,2020-12-20 13:46:00,purchase,4.99
42C1727035FE6531,2020-12-20 07:34:46,purchase,4.99
6185190A5FAD93A3,2020-12-20 06:46:54,purchase,4.99
972C5CA6DC979822,2020-12-20 20:13:07,purchase,9.99
E02E9EA00519B0CA,2020-12-20 09:17:25,purchase,4.99
FC3DE5B937E299D5,2020-12-20 23:30:50,purchase,9.99
02DBB5734D84B84B,2020-12-20 22:37:27,purchase,99.99
D85A9341AB1305DE,2020-12-20 12:53:04,purchase,4.99
E0DAA5D799A51687,2020-12-20 06:50:58,purchase,9.99
54A6B1BC30D218EC,2020-12-20 00:14:08,purchase,4.99
0B6D6F353F018A4C,2020-12-20 12:25:19,purchase,4.99
9DE2B3F325D668FB,2020-12-20 12:35:20,purchase,4.99
7B7C6C1276FDE016,2020-12-20 06:45:31,purchase,4.99
7F2A5DA6945ABF8D,2020-12-20 11:08:11,purchase,9.99
CE473B4C2A51DE62,2020-12-20 15:02:57,purchase,4.99
15091EA9931FAD93,2020-12-20 20:57:44,purchase,99.99
8542F9FD7F876E86,2020-12-20 22:05:48,purchase,4.99
18471D1D4A261B17,2020-12-20 00:56:57,purchase,9.99
333573EACB3B40A8,2020-12-20 01:48:15,purchase,4.99
6163D40D99849996,2020-12-20 16:53:47,purchase,9.99
0173CB9F042428A5,2020-12-20 23:17:19,purchase,4.99
6ACC95E68CDE94A4,2020-12-20 05:11:22,purchase,4.99
D15B300AE2DCC6C5,2020-12-20 03:13:12,purchase,4.99
EA3F77EE7EE18BD0,2020-12-20 04:52:00,purchase,4.99
9C1A0190A6327707,2020-12-20 18:37:26,purchase,99.99
1E6B9F6440339E42,2020-12-20 07:54:44,purchase,99.99
FBAB346D80310C28,2020-12-20 05:53:00,purchase,4.99
15BD035630D06538,2020-12-20 09:25:14,purchase,4.99
9A1F7A57AD7CBE19,2020-12-20 22:28:35,purchase,4.99
906E5FF2810DB63E,2020-12-20 17:59:58,purchase,9.99
5D6984AAF11A237A,2020-12-20 01:35:23,purchase,4.99
64830739CEEF5D58,2020-12-20 08:42:45,purchase,4.99
8435CA0433862A69,2020-12-20 20:12:48,purchase,4.99
4F62E18148FA4E82,2020-12-20 11:39:43,purchase,4.99
B28683849938D141,2020-12-20 11:56:25,purchase,9.99
45E148F9010A66D3,2020-12-20 07:34:40,purchase,4.99
3E57D7DE0EF6BE32,2020-12-20 12:31:44,purchase,4.99
3F7B5B27ABC292F3,2020-12-20 21:25:31,purchase,4.99
0E709701339089CB,2020-12-20 22:40:44,purchase,9.99
7A3BD616E0D626CF,2020-12-20 01:32:22,purchase,99.99
527879431351550F,2020-12-20 07:41:42,purchase,99.99
5940D3203EB774E5,2020-12-20 22:37:32,purchase,4.99
085CABA8B7DD9836,2020-12-20 10:38:09,purchase,4.99
4D576219A274AB5B,2020-12-20 16:15:30,purchase,99.99
24AC9C4356093C54,2020-12-20 04:18:30,purchase,4.99
187D87F49AF7F32C,2020-12-20 18:01:14,purchase,4.99
86E5AC06DAA6521E,2020-12-20 22:05:48,purchase,4.99
489E4832510D6D26,2020-12-20 03:08:20,purchase,4.99
8BDB3D6AF4A1650D,2020-12-20 23:16:23,purchase,4.99
9DFEF832F1E9AF68,2020-12-20 20:31:58,purchase,4.99
DB79311DC523639B,2020-12-20 00:15:07,purchase,9.99
9AAB5622F5F6A603,2020-12-20 10:48:30,purchase,4.99
635F0BF803F90CCE,2020-12-20 13:34:00,purchase,99.99
82CA14146569CC48,2020-12-20 14:19:17,purchase,4.99
80C6B457AA8DE56E,2020-12-20 09:56:09,purchase,9.99
DEE7691246EFB957,2020-12-20 07:19:47,purchase,4.99
F59F2987A9398900,2020-12-20 02:44:52,purchase,4.99
2AE79122AE085BDC,2020-12-20 20:24:57,purchase,9.99
1E3B80569B85462A,2020-12-20 12:34:55,purchase,4.99
5849CD1AA187738F,2020-12-20 23:21:18,purchase,4.99
593DECE743D85ABF,2020-12-20 22:39:09,purchase,4.99
8719896C61F13AF0,2020-12-20 17:03:12,purchase,4.99
9216D0C2E7514B25,2020-12-20 00:10:45,purchase,4.99
1BC4780C73E7F672,2020-12-20 20:47:01,purchase,4.99
5BAB7554B5EC4A0D,2020-12-20 06:48:57,purchase,4.99
2EA784FE4568F5CF,2020-12-20 11:21:33,purchase,4.99
474B8825FC16CBFB,2020-12-20 15:30:27,purchase,4.99
26496B89FAD8D41F,2020-12-20 21:58:35,purchase,4.99
1E25AC490E1AC005,2020-12-20 20:28:55,purchase,4.99
49975AC06E9AB3AD,2020-12-20 09:32:42,purchase,4.99
7900E4AC44F6B226,2020-12-20 18:43:58,purchase,4.99
DEA6F112B50F26EC,2020-12-20 12:23:20,purchase,4.99
357156AD532A86EF,2020-12-20 16:07:52,purchase,4.99
CBF7AE568C2DA40A,2020-12-20 22:49:27,purchase,4.99
053F751CE6ED5DCC,2020-12-20 05:51:21,purchase,99.99
C612B1EF03A610D0,2020-12-20 21:25:25,purchase,4.99
36E16E3C452508BC,2020-12-20 05:42:50,purchase,4.99
D99D578EEE75343C,2020-12-20 17:29:30,purchase,4.99
23061DCAC0BD06D1,2020-12-20 02:09:13,purchase,4.99
0915778760765805,2020-12-20 09:55:04,purchase,4.99
8FCC53797F1E378C,2020-12-20 23:25:31,purchase,4.99
D0DC75ED207110ED,2020-12-20 15:56:14,purchase,4.99
C1A4516E377A7B69,2020-12-20 07:00:03,purchase,4.99
472847FDBF859388,2020-12-20 08:28:20,purchase,4.99
33A3202C777CA150,2020-12-20 14:17:47,purchase,4.99
6283982213115DF1,2020-12-20 01:23:02,purchase,9.99
05C23D75106B2B5C,2020-12-20 04:32:05,purchase,499.99
FF4B95CBE897CEC6,2020-12-20 16:24:04,purchase,9.99
1E4D08C7F5F66EFD,2020-12-20 10:52:37,purchase,4.99
EF4542725DA4D5ED,2020-12-20 05:03:06,purchase,4.99
F7919C49125045F8,2020-12-20 04:16:09,purchase,4.99
AB5ED2980E7768B0,2020-12-20 20:58:06,purchase,4.99
A54EA3DD72F89CE1,2020-12-20 09:48:10,purchase,9.99
3110CF90D0C2F8D4,2020-12-20 19:41:24,purchase,4.99
E934C5CBC7ED4FF8,2020-12-20 22:41:28,purchase,4.99
EB607FDC00A848B6,2020-12-20 17:55:36,purchase,4.99
491F851B70294094,2020-12-20 23:13:24,purchase,4.99
BA87FD8D70D63CC6,2020-12-20 16:43:38,purchase,9.99
511437F1065AB2D8,2020-12-20 19:09:10,purchase,4.99
064D2325722D1FA3,2020-12-20 17:49:50,purchase,4.99
0BD5F84B4DD12817,2020-12-20 12:13:51,purchase,4.99
CE44D4609301BC78,2020-12-20 04:49:19,purchase,4.99
4CE0AF35F01BC8CA,2020-12-20 00:08:09,purchase,9.99
0EB12C6B4840F5E8,2020-12-20 21:40:10,purchase,9.99
15BF74FE79ED8AE2,2020-12-20 06:35:32,purchase,4.99
3409C01D20032230,2020-12-20 01:42:55,purchase,4.99
9F0571C70D4BD33B,2020-12-20 16:13:54,purchase,4.99
B3A9836DF22BB290,2020-12-20 01:00:18,purchase,4.99
7A4A2183F5DBA672,2020-12-20 08:16:07,purchase,4.99
CB721FD211C45C05,2020-12-20 02:40:39,purchase,4.99
A7752B7D9F0C68CE,2020-12-20 22:15:12,purchase,4.99
13B5C8CEDD5C980A,2020-12-20 17:30:16,purchase,4.99
C93A37ECF99BFDE0,2020-12-20 22:44:21,purchase,4.99
CEDF18DB12AFC5F5,2020-12-20 23:29:25,purchase,99.99
C64AA344C95B4D67,2020-12-20 19:01:28,purchase,4.99
4DD82EC1BB4034B1,2020-12-20 17:35:22,purchase,4.99
BEF727A749453320,2020-12-20 03:52:54,purchase,9.99
7B9964310D74E155,2020-12-20 02:40:53,purchase,4.99
6630667511545C84,2020-12-20 10:53:53,purchase,4.99
155169680C23751D,2020-12-20 21:40:47,purchase,4.99
92626A6AE8E8B51F,2020-12-20 03:09:38,purchase,4.99
B16F7B0676A9A362,2020-12-20 08:53:24,purchase,4.99
5F30F5E0A679D5D1,2020-12-20 12:08:39,purchase,99.99
A2F594FB03ED4357,2020-12-20 17:48:19,purchase,4.99
A29DD7A01F2F66CF,2020-12-20 06:07:01,purchase,4.99
20FDFFC8353F0753,2020-12-20 18:16:55,purchase,4.99
20C0F98F6CEEBFEA,2020-12-20 06:23:28,purchase,4.99
5F8E639EA98CE828,2020-12-20 13:55:24,purchase,4.99
CE3693FCEA1A6374,2020-12-20 14:27:31,purchase,9.99
C66EE29EE4903D5C,2020-12-20 03:00:39,purchase,4.99
FE3A8CA72B83A712,2020-12-20 10:17:40,purchase,4.99
E9205BD24EEC8A88,2020-12-20 23:28:43,purchase,4.99
78FFC614637B2397,2020-12-20 17:40:51,purchase,4.99
8C6002E8350F9337,2020-12-20 19:42:54,purchase,499.99
F1120FF762705B10,2020-12-20 14:46:28,purchase,4.99
87A8BCBB07EBDACA,2020-12-20 12:27:46,purchase,4.99
1F6BE14591736FAA,2020-12-20 10:19:44,purchase,4.99
987EB55A2157EAF1,2020-12-20 05:20:34,purchase,4.99
F5923D9EB942E63F,2020-12-20 08:52:36,purchase,9.99
B41B674798FB5AC9,2020-12-20 11:51:48,purchase,4.99
21676B14A5C3801B,2020-12-20 11:39:07,purchase,4.99
453562EBAD6BFB7B,2020-12-20 07:20:31,purchase,4.99
B2D6B288931C56E5,2020-12-20 17:36:48,purchase,9.99
3478658252877BC4,2020-12-20 08:26:57,purchase,499.99
C098E3E9D84550BE,2020-12-20 00:47:41,purchase,4.99
9AA5A31588F075D4,2020-12-20 16:50:22,purchase,9.99
9BAE33A72571F36F,2020-12-20 12:27:11,purchase,4.99
43C927E5CAF6B724,2020-12-20 06:00:42,purchase,4.99
F8317163930006BE,2020-12-20 19:32:10,purchase,4.99
5DD8EF71D02391DC,2020-12-20 21:14:09,purchase,4.99
5E653512318A3671,2020-12-20 08:50:41,purchase,4.99
57C3143A590DDB48,2020-12-20 12:20:03,purchase,4.99
40A70E4A6879A53E,2020-12-20 09:30:51,purchase,4.99
739656E0D7B50B30,2020-12-20 11:05:42,purchase,4.99
A96254A827182B0D,2020-12-20 16:21:26,purchase,4.99
2D82D1C3384BD5DC,2020-12-20 13:46:25,purchase,9.99
66914E3E21F0E9D8,2020-12-20 02:08:42,purchase,4.99
C3197B7144FE8840,2020-12-20 02:08:42,purchase,99.99
02D10215B3BCD916,2020-12-20 17:33:46,purchase,4.99
1351D8F19C99A8C5,2020-12-20 19:47:58,purchase,4.99
58AA934A008D6558,2020-12-20 06:18:55,purchase,4.99
C2895BFA78C1DE33,2020-12-20 11:50:05,purchase,4.99
9C5FF66E12930C5A,2020-12-20 17:54:34,purchase,4.99
212C2AE7F88FD838,2020-12-20 06:59:21,purchase,4.99
DA67741098C5800C,2020-12-20 01:07:19,purchase,4.99
48CEA9DDF7B2CDC1,2020-12-20 02:10:58,purchase,9.99
8311FE5A8C6527AF,2020-12-20 05:45:31,purchase,9.99
1AD2C791A0706FE8,2020-12-20 23:10:26,purchase,4.99
6F7228326E28AE0D,2020-12-20 11:33:11,purchase,4.99
A25712EE46AD443A,2020-12-20 06:03:22,purchase,9.99
EED59229B5BD496B,2020-12-20 14:09:46,purchase,499.99
1476E79F2D0A38F3,2020-12-20 09:37:01,purchase,4.99
F92896BF46EBA51E,2020-12-20 03:25:07,purchase,9.99
887774ED0FCB4432,2020-12-20 22:12:01,purchase,4.99
5392D9E8F58D9E5F,2020-12-20 20:07:42,purchase,4.99
0D94A31CC19343B9,2020-12-20 17:42:12,purchase,4.99
CA8F685550998CBB,2020-12-20 16:03:40,purchase,4.99
3D988595B79C2177,2020-12-20 21:55:22,purchase,9.99
CBA823529D001883,2020-12-20 02:29:52,purchase,4.99
7BD637B077CF3AB7,2020-12-20 22:57:02,purchase,4.99
2C25E02C5A124BA1,2020-12-20 21:29:02,purchase,4.99
A51DADABEAC57FD0,2020-12-20 12:25:05,purchase,99.99
D3915249DD0294D9,2020-12-20 16:40:57,purchase,99.99
ECF0B63F36214464,2020-12-20 07:04:50,purchase,9.99
750E703CBA17B327,2020-12-20 00:28:40,purchase,9.99
0FCDF60D919C0F79,2020-12-20 01:49:51,purchase,4.99
8D9F0EC55F4BA526,2020-12-20 18:01:58,purchase,4.99
05DCEB320AC0EE44,2020-12-20 01:00:51,purchase,4.99
D439FE97E8B225CA,2020-12-20 12:00:02,purchase,4.99
18569C8DCB0771B6,2020-12-20 08:42:40,purchase,9.99
964F46798D4D0FFB,2020-12-20 08:45:45,purchase,4.99
594E2EA1A3218BB4,2020-12-20 09:12:28,purchase,4.99
0CA0E58724573975,2020-12-20 18:15:20,purchase,4.99
55A6ADC6E5B61006,2020-12-20 21:36:02,purchase,4.99
05CF637C4E411C3E,2020-12-20 04:46:01,purchase,4.99
16C9C8A48C9324C4,2020-12-20 23:33:40,purchase,4.99
694F948D63215962,2020-12-20 08:34:15,purchase,99.99
3BAE24536E697EB6,2020-12-20 04:29:52,purchase,9.99
F57F961C31CE07FC,2020-12-20 22:34:53,purchase,4.99
E66BC87E2772ACD1,2020-12-20 19:58:52,purchase,499.99
BC1F7AE3BBD90073,2020-12-20 22:51:21,purchase,4.99
40B0102DD8ED048C,2020-12-20 23:04:06,purchase,4.99
F33466873090C170,2020-12-20 21:08:22,purchase,4.99
A69821B9F0FE333D,2020-12-20 06:23:51,purchase,99.99
601F953EE3F1AD2A,2020-12-20 20:52:58,purchase,99.99
3175038D993E72DA,2020-12-20 11:56:14,purchase,4.99
EFDACF6AF342F441,2020-12-20 04:41:13,purchase,4.99
5E6CE25C562D488B,2020-12-20 15:06:19,purchase,4.99
9BF8A6B69E14AA99,2020-12-20 20:48:56,purchase,99.99
0D6822187D9B806F,2020-12-20 18:31:37,purchase,4.99
6A1AFDC2700C1A97,2020-12-20 10:07:14,purchase,4.99
2E7AEA1F304587BA,2020-12-20 15:00:11,purchase,4.99
2F79D5B8AB681797,2020-12-20 03:08:23,purchase,9.99
E17E182191D83096,2020-12-20 03:47:57,purchase,4.99
FD65EB3CAC5F303E,2020-12-20 04:08:58,purchase,4.99
FBABBB48069315A2,2020-12-20 13:28:36,purchase,4.99
36D871FDC6B729FD,2020-12-20 17:57:39,purchase,99.99
3674B3341992653E,2020-12-20 03:59:43,purchase,4.99
F37F330265495D38,2020-12-20 20:49:20,purchase,4.99
BB2BEBCDB63C1C27,2020-12-20 00:27:48,purchase,9.99
60E68A4F33951169,2020-12-20 00:59:28,purchase,9.99
CE7CC947ED0E6EEC,2020-12-20 19:57:12,purchase,4.99
AC036ACD8B9C032D,2020-12-20 17:23:59,purchase,9.99
C48317893FA4B4FA,2020-12-20 15:47:48,purchase,4.99
4BF09D70C83BE602,2020-12-20 08:13:44,purchase,4.99
8372FFBF0A9DF72C,2020-12-20 07:20:58,purchase,4.99
460C4AF33232F79F,2020-12-20 13:38:25,purchase,4.99
4C3E2BCA59B84C7E,2020-12-20 20:47:39,purchase,99.99
C1641BB32BE6848C,2020-12-20 05:54:26,purchase,9.99
A783D5513245354E,2020-12-20 04:17:16,purchase,9.99
FBE2E974DC8E50EC,2020-12-20 01:44:39,purchase,4.99
5395F382E50F5B42,2020-12-20 07:20:30,purchase,4.99
31B189FB44C9B933,2020-12-20 23:39:47,purchase,4.99
60251C9A9EA5BF27,2020-12-20 21:14:25,purchase,4.99
8DE56E6BDA5F54AC,2020-12-20 09:49:55,purchase,4.99
9C5A3C98541CFC22,2020-12-20 02:11:00,purchase,9.99
6BA6AEC3DCCFE307,2020-12-20 07:38:25,purchase,4.99
FFDE80D2D1280A97,2020-12-20 20:55:06,purchase,4.99
C5A507A4CE103FFE,2020-12-20 05:21:01,purchase,4.99
B222670F4299805A,2020-12-20 17:12:43,purchase,4.99
991DB62B62CB4B84,2020-12-20 23:28:06,purchase,4.99
20F92B1DF6D68B05,2020-12-20 07:57:49,purchase,9.99
128FBB8AB5F68F80,2020-12-20 22:32:28,purchase,4.99
683FF33E7FF2E1DB,2020-12-20 19:45:00,purchase,4.99
C88FA2A19F927C1E,2020-12-20 01:41:24,purchase,4.99
F53DAEDBA6C4C3FF,2020-12-20 16:24:22,purchase,4.99
E0CDB0714EE5B1AB,2020-12-20 14:54:24,purchase,99.99
D9ACCB8EECF03535,2020-12-20 22:32:17,purchase,4.99
C057239AE02BBFDC,2020-12-20 06:30:52,purchase,99.99
53A85758C9A5F519,2020-12-20 10:02:03,purchase,4.99
ED5E989B24C30FC8,2020-12-20 08:05:04,purchase,9.99
70359225C9733672,2020-12-20 10:29:22,purchase,4.99
F11DC92EB41D0E9B,2020-12-20 19:24:50,purchase,9.99
82FDBB37D7138F9B,2020-12-20 15:20:05,purchase,4.99
68C29F104E1FBC53,2020-12-20 00:16:13,purchase,99.99
F0C6BE85A3D273E7,2020-12-20 22:35:39,purchase,4.99
4A93FBE4CEDFDC58,2020-12-20 06:36:12,purchase,4.99
01B4D883FE1CF1FF,2020-12-20 03:24:25,purchase,4.99
0FAF8DA4DC35414B,2020-12-20 08:32:07,purchase,4.99
96641985FF1C602C,2020-12-20 04:14:46,purchase,4.99
F3E9D7E21DB558C7,2020-12-20 05:56:24,purchase,9.99
954400B69FBF7C46,2020-12-20 11:29:59,purchase,4.99
8B88FF0EA0BD2AED,2020-12-20 17:37:22,purchase,4.99
94B468769B347D27,2020-12-20 09:57:00,purchase,9.99
A1FCE17804C8546F,2020-12-20 22:17:03,purchase,4.99
E1FAE191BD8518B4,2020-12-20 23:39:07,purchase,99.99
EF53FFA6811E1E8C,2020-12-20 01:49:26,purchase,4.99
1DAF6B5270784C9C,2020-12-20 01:57:53,purchase,4.99
CF2E49852FDFE82A,2020-12-20 21:28:54,purchase,9.99
10DC60DFA6834757,2020-12-20 19:46:45,purchase,4.99
1F5979C0666C4CE8,2020-12-20 19:58:43,purchase,499.99
B99E01F6C962F84A,2020-12-20 22:09:49,purchase,9.99
E3C46C0F311DF3C7,2020-12-20 18:50:47,purchase,9.99
878013B60D746D9B,2020-12-20 20:41:15,purchase,4.99
950D0FAE9A9D4306,2020-12-20 17:51:26,purchase,4.99
A0DEF3EED74F6604,2020-12-20 15:38:41,purchase,9.99
A7F7907E183AC6D3,2020-12-20 23:42:40,purchase,9.99
CC79E2ADECA8C1A7,2020-12-20 08:45:03,purchase,4.99
53B6925E129F685D,2020-12-20 02:58:52,purchase,499.99
5660250110C825E0,2020-12-20 23:17:28,purchase,4.99
C68DD91BC913C237,2020-12-20 07:08:33,purchase,4.99
5E6C7F91564431C7,2020-12-20 02:02:54,purchase,99.99
57A7C5BDEC6AE7D8,2020-12-20 13:32:08,purchase,9.99
1C35FF83FB14E1A0,2020-12-20 17:15:10,purchase,9.99
603F88FD11AB1010,2020-12-20 22:01:08,purchase,99.99
39AA593BE20CFF2B,2020-12-20 13:42:01,purchase,9.99
BBD7398224004C28,2020-12-20 23:05:21,purchase,4.99
67229F563D36641A,2020-12-20 19:36:07,purchase,4.99
B1B6FBD4BA47F642,2020-12-20 16:51:55,purchase,4.99
583307FD4BF1FB99,2020-12-20 00:57:34,purchase,499.99
27C6E6E89C6744A4,2020-12-20 20:58:59,purchase,4.99
AF511836638A93C9,2020-12-20 08:26:27,purchase,4.99
E94A6DD5A0FEDAD4,2020-12-20 11:19:45,purchase,499.99
BAE93307ED2A7177,2020-12-20 18:58:39,purchase,4.99
75453BAFFE3338B7,2020-12-20 20:10:32,purchase,4.99
5A5B7C5E1F538C9B,2020-12-20 07:41:50,purchase,4.99
CEB591F6BF05DF46,2020-12-20 10:26:45,purchase,9.99
AE0EF59CD6FD7AD9,2020-12-20 00:10:27,purchase,4.99
1C75D5ADFA674DD9,2020-12-20 03:04:23,purchase,4.99
F9A5773043156D20,2020-12-20 02:06:15,purchase,4.99
7B4F3EED79A4B86E,2020-12-20 05:06:21,purchase,4.99
2BF62EFC08F64578,2020-12-20 08:07:47,purchase,4.99
9D2E836663A7CB0A,2020-12-20 01:27:17,purchase,4.99
891CFFCE3C8FD7BD,2020-12-20 04:48:11,purchase,4.99
7B5BBDBE7486A3A2,2020-12-20 09:14:56,purchase,4.99
963D38366AE62972,2020-12-20 04:22:41,purchase,4.99
C87A125C46798BA1,2020-12-20 22:27:11,purchase,9.99
9E96DBC540A55B2D,2020-12-20 22:02:20,purchase,4.99
FEF08DE6CB127940,2020-12-20 06:27:09,purchase,99.99
B5FB6AFF9FD59272,2020-12-20 20:37:24,purchase,99.99
54FF33B58226738C,2020-12-20 17:49:23,purchase,9.99
E03B1528D3B13C56,2020-12-20 18:46:19,purchase,4.99
3A2DCD7C952385BE,2020-12-20 09:29:21,purchase,4.99
875687C458AE756D,2020-12-20 12:39:48,purchase,4.99
FA608E5D46D27B33,2020-12-20 13:16:51,purchase,9.99
A3CCE3DC001FA931,2020-12-20 17:36:09,purchase,4.99
0AD737FC26B96AD8,2020-12-20 11:02:56,purchase,4.99
2E7F89F16B312743,2020-12-20 06:38:12,purchase,4.99
30CFABF25AB6A80B,2020-12-20 16:27:05,purchase,4.99
78F9A2FF7F7C76ED,2020-12-20 13:53:30,purchase,4.99
5758D689DF50198B,2020-12-20 04:08:20,purchase,4.99
963CA76EB8A98868,2020-12-20 19:55:12,purchase,99.99
6C7EA69A5AB2EA96,2020-12-20 12:39:18,purchase,99.99
6AF0B6093C189608,2020-12-20 16:16:23,purchase,9.99
D582E0408CC973F7,2020-12-20 03:11:30,purchase,4.99
A70406CB34A08270,2020-12-20 05:30:13,purchase,4.99
2EAD499A9D1ED474,2020-12-20 16:42:31,purchase,4.99
F501F79D332BE86C,2020-12-20 11:22:53,purchase,4.99
BCEC098A838A8AE4,2020-12-20 15:18:29,purchase,4.99
38C63A4DC2C2096D,2020-12-20 22:36:03,purchase,4.99
0562D066782FB1ED,2020-12-20 15:47:35,purchase,99.99
3095EF738D0DA50D,2020-12-20 17:05:34,purchase,4.99
AD38AE05E0E08202,2020-12-20 03:41:25,purchase,9.99
DDD1F9FBEB5D59BC,2020-12-20 20:22:23,purchase,4.99
3B7D65A20267B935,2020-12-20 17:35:56,purchase,9.99
8F8F69730BC594DC,2020-12-20 16:19:47,purchase,9.99
D19F6088B5CB0F00,2020-12-20 09:09:51,purchase,4.99
A39C5C9C9DAEC661,2020-12-20 04:47:30,purchase,4.99
7EEE410B7C26F1B9,2020-12-20 10:00:18,purchase,4.99
339A3A442968BD2D,2020-12-20 17:00:19,purchase,4.99
875805F3E4A87BE0,2020-12-20 20:34:15,purchase,9.99
9DB34753D77FC4FC,2020-12-20 00:02:58,purchase,4.99
E000948BFC9A5BDC,2020-12-20 00:02:47,purchase,4.99
EEBC31723EC51009,2020-12-20 07:41:26,purchase,4.99
6B88458D8AD0E68D,2020-12-20 12:33:30,purchase,4.99
A4EBD2FF0C3D31FE,2020-12-20 15:15:16,purchase,4.99
20F791E49C38D303,2020-12-20 03:14:19,purchase,4.99
352AC0BE159A78DB,2020-12-20 02:08:45,purchase,9.99
25DCEB148E3A324B,2020-12-20 11:53:13,purchase,9.99
BEF7CF0BBA6F8050,2020-12-20 06:55:48,purchase,4.99
950D8D7721EA55D3,2020-12-20 09:32:51,purchase,4.99
C7E483BECCF81BD0,2020-12-20 14:39:03,purchase,4.99
94565C4F02EBED34,2020-12-20 17:01:47,purchase,4.99
1CD3BF3E840F37AE,2020-12-20 08:43:44,purchase,9.99
CEC8F48EE0D201BE,2020-12-20 23:09:56,purchase,9.99
DBD654896B2C2F2C,2020-12-20 02:15:02,purchase,9.99
C69D8A1E2B834403,2020-12-20 10:56:38,purchase,4.99
203C3D671B726C6B,2020-12-20 02:42:13,purchase,99.99
F7429F74983BD9F7,2020-12-20 12:37:17,purchase,4.99
2E9B3B1B30957105,2020-12-20 05:15:09,purchase,4.99
01D1432A28821606,2020-12-20 21:37:23,purchase,4.99
C0AC09F664840C4E,2020-12-20 12:15:41,purchase,9.99
0EE3092A08562765,2020-12-20 02:12:42,purchase,4.99
68E3D73946DBCE67,2020-12-20 17:08:56,purchase,4.99
DE20AA504779785D,2020-12-20 11:24:43,purchase,4.99
E8ACEBA6F3A5C04A,2020-12-20 11:27:28,purchase,4.99
4A6E8AAC0014BAAD,2020-12-20 03:02:08,purchase,9.99
B122D5F717754802,2020-12-20 01:40:04,purchase,9.99
6B84E9A3EF3FF1B6,2020-12-20 20:14:27,purchase,4.99
E4DE2B840EA4188E,2020-12-20 12:30:35,purchase,4.99
FF7104088FA7F629,2020-12-20 04:36:13,purchase,4.99
